row_index,local_cluster_uid,cluster_canonical_name,mention_text,mention_key,matched_anchor,matched_anchor_key,matched_anchor_n_mentions,match_score,match_method
110480,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110487,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110513,chunk_100::cluster_004,Morgaine,the Queen,queen,queen,queen,581,1.0,exact
110514,chunk_100::cluster_004,Morgaine,his queen,his queen,queen,queen,581,0.5,token_subset
110516,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110519,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110526,chunk_100::cluster_004,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
110528,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110532,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110537,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110538,chunk_100::cluster_004,Morgaine,the Queen,queen,queen,queen,581,1.0,exact
110539,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110546,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110553,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110554,chunk_100::cluster_004,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
110567,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110569,chunk_100::cluster_004,Morgaine,sister,sister,The sisters,sisters,46,0.9230769230769231,fuzzy
110570,chunk_100::cluster_004,Morgaine,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
110574,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110602,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110605,chunk_100::cluster_004,Morgaine,My lady,my lady,the Lady,lady,374,0.5,token_subset
110617,chunk_100::cluster_004,Morgaine,queen,queen,queen,queen,581,1.0,exact
110621,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110643,chunk_100::cluster_004,Morgaine,sister,sister,The sisters,sisters,46,0.9230769230769231,fuzzy
110660,chunk_100::cluster_004,Morgaine,sister,sister,The sisters,sisters,46,0.9230769230769231,fuzzy
110670,chunk_100::cluster_004,Morgaine,the apartments I have prepared for my queen,apartments i have prepared for my queen,queen,queen,581,0.14285714285714285,token_subset
110671,chunk_100::cluster_004,Morgaine,my queen,my queen,queen,queen,581,0.5,token_subset
110672,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110684,chunk_100::cluster_004,Morgaine,my lady,my lady,the Lady,lady,374,0.5,token_subset
110689,chunk_100::cluster_004,Morgaine,Arthur's queen,arthur queen,Arthur,arthur,20026,0.5,token_subset
110691,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110693,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110695,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110696,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110700,chunk_100::cluster_004,Morgaine,My lady,my lady,the Lady,lady,374,0.5,token_subset
110709,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110716,chunk_100::cluster_004,Morgaine,Gwenhwyfar,gwenhwyfar,Gwenhwyfar,gwenhwyfar,12567,1.0,exact
110734,chunk_100::cluster_005,Avalon,Glastonbury,glastonbury,Glastonbury,glastonbury,59,1.0,exact
110737,chunk_100::cluster_005,Avalon,Glastonbury,glastonbury,Glastonbury,glastonbury,59,1.0,exact
110739,chunk_100::cluster_005,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
110740,chunk_100::cluster_005,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
110741,chunk_100::cluster_005,Avalon,there,there,there,there,339,1.0,exact
110745,chunk_100::cluster_005,Avalon,this land,this land,this land,this land,136,1.0,exact
110747,chunk_100::cluster_005,Avalon,this land,this land,this land,this land,136,1.0,exact
110748,chunk_100::cluster_005,Avalon,this land,this land,this land,this land,136,1.0,exact
110752,chunk_100::cluster_005,Avalon,this land,this land,this land,this land,136,1.0,exact
110753,chunk_100::cluster_005,Avalon,this,this,this land,this land,136,0.5,token_subset
110754,chunk_100::cluster_005,Avalon,a land at peace,land at peace,land,land,221,0.3333333333333333,token_subset
110755,chunk_100::cluster_005,Avalon,a land that has come to peace and successful compromise,land that has come to peace and successful compromise,land,land,221,0.1111111111111111,token_subset
110762,chunk_100::cluster_005,Avalon,the Holy Isle,holy isle,the Holy Isle,holy isle,48,1.0,exact
110763,chunk_100::cluster_005,Avalon,Glastonbury,glastonbury,Glastonbury,glastonbury,59,1.0,exact
110765,chunk_100::cluster_005,Avalon,the Lake,lake,the Lake,lake,207,1.0,exact
110770,chunk_100::cluster_005,Avalon,this kingdom,this kingdom,a kingdom,kingdom,53,0.5,token_subset
110771,chunk_100::cluster_005,Avalon,the island,island,Dragon Island,dragon island,51,0.5,token_subset
110773,chunk_100::cluster_005,Avalon,her childhood home,her childhood home,home,home,136,0.3333333333333333,token_subset
110775,chunk_100::cluster_005,Avalon,the lake,lake,the Lake,lake,207,1.0,exact
110776,chunk_100::cluster_005,Avalon,the lake,lake,the Lake,lake,207,1.0,exact
110778,chunk_100::cluster_005,Avalon,the lake,lake,the Lake,lake,207,1.0,exact
110779,chunk_100::cluster_005,Avalon,this country,this country,this country,this country,37,1.0,exact
110790,chunk_100::cluster_008,Arthur,the King,king,a king,king,297,1.0,exact
110792,chunk_100::cluster_008,Arthur,the High King,high king,a High King,high king,62,1.0,exact
110794,chunk_100::cluster_008,Arthur,the King,king,a king,king,297,1.0,exact
110795,chunk_100::cluster_008,Arthur,their God,their god,their God,their god,24,1.0,exact
110796,chunk_100::cluster_008,Arthur,Britain,britain,Britain,britain,381,1.0,exact
110798,chunk_100::cluster_008,Arthur,the King,king,a king,king,297,1.0,exact
110802,chunk_100::cluster_008,Arthur,the King,king,a king,king,297,1.0,exact
110807,chunk_100::cluster_008,Arthur,the King,king,a king,king,297,1.0,exact
110808,chunk_100::cluster_008,Arthur,Britain,britain,Britain,britain,381,1.0,exact
110810,chunk_100::cluster_008,Arthur,Britain,britain,Britain,britain,381,1.0,exact
110811,chunk_100::cluster_008,Arthur,Britain,britain,Britain,britain,381,1.0,exact
110815,chunk_100::cluster_008,Arthur,the King,king,a king,king,297,1.0,exact
110816,chunk_100::cluster_008,Arthur,the King's castle,king castle,a king,king,297,0.5,token_subset
110818,chunk_100::cluster_008,Arthur,the king,king,a king,king,297,1.0,exact
110819,chunk_100::cluster_008,Arthur,his king,his king,a king,king,297,0.5,token_subset
110820,chunk_100::cluster_008,Arthur,the King,king,a king,king,297,1.0,exact
110821,chunk_100::cluster_008,Arthur,the king,king,a king,king,297,1.0,exact
110824,chunk_100::cluster_008,Arthur,The king,king,a king,king,297,1.0,exact
110829,chunk_100::cluster_008,Arthur,court,court,the court,court,226,1.0,exact
110830,chunk_100::cluster_008,Arthur,court,court,the court,court,226,1.0,exact
110833,chunk_100::cluster_008,Arthur,court,court,the court,court,226,1.0,exact
110842,chunk_100::cluster_008,Arthur,her husband,her husband,a husband,husband,27,0.5,token_subset
110843,chunk_100::cluster_008,Arthur,the castle,castle,the castle,castle,80,1.0,exact
110844,chunk_100::cluster_008,Arthur,the castle,castle,the castle,castle,80,1.0,exact
110847,chunk_100::cluster_009,all men,all men,all men,all women,all women,33,0.875,fuzzy
110854,chunk_100::cluster_014,all men,all men,all men,all women,all women,33,0.875,fuzzy
110872,chunk_100::cluster_030,all men,all men,all men,all women,all women,33,0.875,fuzzy
110886,chunk_100::cluster_037,a priestess,a priestess,priestess,the priests,priests,483,0.875,fuzzy
110890,chunk_100::cluster_041,the Priests,the Priests,priests,priestess,priestess,248,0.875,fuzzy
110891,chunk_100::cluster_042,the Archbishop Patricius,the Archbishop Patricius,archbishop patricius,the bishop Patricius,bishop patricius,69,0.8888888888888888,fuzzy
110963,chunk_100::cluster_087,Ectorius,Foster-father,foster father,the father,father,44,0.5,token_subset
111002,chunk_100::cluster_114,any woman,any woman,any woman,any man,any man,52,0.875,fuzzy
111026,chunk_100::cluster_131,four sons,all her sons,all her sons,her sons,her sons,25,0.6666666666666666,token_subset
111027,chunk_100::cluster_131,four sons,four sons,four sons,your sons,your sons,40,0.8888888888888888,fuzzy
111033,chunk_100::cluster_136,that son,a son,son,her son,her son,61,0.5,token_subset
111066,chunk_100::cluster_157,the hall,there,there,there,there,339,1.0,exact
111076,chunk_100::cluster_158,your apartments,the chamber where Alienor had once dwelt,chamber where alienor had once dwelt,Alienor,alienor,26,0.16666666666666666,token_subset
111079,chunk_100::cluster_158,your apartments,The room where Alienor had borne her children and lived and later died,room where alienor had borne her children and lived and later died,her children,her children,28,0.18181818181818182,token_subset
111094,chunk_100::cluster_165,the room,there,there,there,there,339,1.0,exact
111103,chunk_100::cluster_171,any woman,any woman,any woman,any man,any man,52,0.875,fuzzy
111142,chunk_101::cluster_000,Gwenhwyfar,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
111165,chunk_101::cluster_000,Gwenhwyfar,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
111175,chunk_101::cluster_000,Gwenhwyfar,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
111208,chunk_101::cluster_000,Gwenhwyfar,My lady,my lady,the Lady,lady,374,0.5,token_subset
111245,chunk_101::cluster_000,Gwenhwyfar,sister,sister,The sisters,sisters,46,0.9230769230769231,fuzzy
111262,chunk_101::cluster_000,Gwenhwyfar,sister,sister,The sisters,sisters,46,0.9230769230769231,fuzzy
111284,chunk_101::cluster_000,Gwenhwyfar,my lady,my lady,the Lady,lady,374,0.5,token_subset
111299,chunk_101::cluster_000,Gwenhwyfar,My lady,my lady,the Lady,lady,374,0.5,token_subset
111418,chunk_101::cluster_000,Gwenhwyfar,his queen,his queen,queen,queen,581,0.5,token_subset
111419,chunk_101::cluster_000,Gwenhwyfar,His queen,his queen,queen,queen,581,0.5,token_subset
111422,chunk_101::cluster_000,Gwenhwyfar,lady,lady,the Lady,lady,374,1.0,exact
111510,chunk_101::cluster_000,Gwenhwyfar,my lady,my lady,the Lady,lady,374,0.5,token_subset
111564,chunk_101::cluster_000,Gwenhwyfar,the consort of King Leodegranz's daughter,consort of king leodegranz daughter,a king,king,297,0.2,token_subset
111565,chunk_101::cluster_000,Gwenhwyfar,King Leodegranz's daughter,king leodegranz daughter,a king,king,297,0.3333333333333333,token_subset
111618,chunk_101::cluster_002,Arthur,her husband,her husband,a husband,husband,27,0.5,token_subset
111627,chunk_101::cluster_002,Arthur,"a wife who was, furthermore, in love with another man and could not conceal it from him",wife who was furthermore in love with another man and could not conceal it from him,another man,another man,23,0.125,token_subset
111651,chunk_101::cluster_002,Arthur,the High King who had driven the Saxons into utter rout at Mount Badon,high king who had driven the saxons into utter rout at mount badon,a High King,high king,62,0.15384615384615385,token_subset
111672,chunk_101::cluster_003,Lancelet,that knight Arthur has named as his queen's champion and protector,that knight arthur has named as his queen champion and protector,Arthur,arthur,20026,0.09090909090909091,token_subset
111680,chunk_101::cluster_003,Lancelet,Gawaine,gawaine,Gawaine,gawaine,911,1.0,exact
111685,chunk_101::cluster_003,Lancelet,that son,that son,a son,son,168,0.5,token_subset
111697,chunk_101::cluster_006,his brother,Balan,balan,Balan,balan,563,1.0,exact
111701,chunk_101::cluster_008,Alienor,his mother,his mother,his mother,his mother,31,1.0,exact
111702,chunk_101::cluster_008,Alienor,the Queen,queen,queen,queen,581,1.0,exact
111703,chunk_101::cluster_008,Alienor,his queen,his queen,queen,queen,581,0.5,token_subset
111704,chunk_101::cluster_008,Alienor,the Queen,queen,queen,queen,581,1.0,exact
111706,chunk_101::cluster_008,Alienor,queen,queen,queen,queen,581,1.0,exact
111707,chunk_101::cluster_008,Alienor,the queen,queen,queen,queen,581,1.0,exact
111714,chunk_101::cluster_008,Alienor,her mother,her mother,her mother,her mother,38,1.0,exact
111718,chunk_101::cluster_008,Alienor,the queen,queen,queen,queen,581,1.0,exact
111719,chunk_101::cluster_008,Alienor,old Leodegranz's daughter,old leodegranz daughter,Leodegranz,leodegranz,88,0.3333333333333333,token_subset
111720,chunk_101::cluster_008,Alienor,your mother,your mother,your mother,your mother,74,1.0,exact
111737,chunk_101::cluster_011,Morgaine,sister,sister,The sisters,sisters,46,0.9230769230769231,fuzzy
111773,chunk_101::cluster_012,here,this kingdom,this kingdom,a kingdom,kingdom,53,0.5,token_subset
111774,chunk_101::cluster_012,here,the island,island,Dragon Island,dragon island,51,0.5,token_subset
111775,chunk_101::cluster_012,here,the island-I like not all of Arthur's Companions,island i like not all of arthur companions,Arthur's Companions,arthur companions,41,0.25,token_subset
111776,chunk_101::cluster_012,here,the lake,lake,the Lake,lake,207,1.0,exact
111777,chunk_101::cluster_012,here,the lake,lake,the Lake,lake,207,1.0,exact
111780,chunk_101::cluster_012,here,the lake,lake,the Lake,lake,207,1.0,exact
111785,chunk_101::cluster_012,here,this country,this country,this country,this country,37,1.0,exact
111787,chunk_101::cluster_012,here,the Summer Country,summer country,the Summer Country,summer country,65,1.0,exact
111788,chunk_101::cluster_012,here,the Summer Country's throne,summer country throne,the Summer Country,summer country,65,0.6666666666666666,token_subset
111789,chunk_101::cluster_012,here,this land,this land,this land,this land,136,1.0,exact
111791,chunk_101::cluster_012,here,home,home,home,home,136,1.0,exact
111792,chunk_101::cluster_012,here,this country,this country,this country,this country,37,1.0,exact
111793,chunk_101::cluster_012,here,the land,land,land,land,221,1.0,exact
111794,chunk_101::cluster_012,here,an island,island,Dragon Island,dragon island,51,0.5,token_subset
111795,chunk_101::cluster_012,here,my kingdom,my kingdom,a kingdom,kingdom,53,0.5,token_subset
111798,chunk_101::cluster_012,here,this island kingdom,this island kingdom,a kingdom,kingdom,53,0.3333333333333333,token_subset
111799,chunk_101::cluster_012,here,an island,island,Dragon Island,dragon island,51,0.5,token_subset
111820,chunk_101::cluster_022,Ectorius,Foster-father,foster father,the father,father,44,0.5,token_subset
111831,chunk_101::cluster_022,Ectorius,the only surviving son of her father,only surviving son of her father,her father,her father,125,0.3333333333333333,token_subset
111855,chunk_101::cluster_028,Meleagrant,the man,man,no man,no man,80,0.5,token_subset
111916,chunk_101::cluster_028,Meleagrant,a man who would probably use her as a hostage to exact some kind of concession from Arthur,man who would probably use her as a hostage to exact some kind of concession from arthur,Arthur,arthur,20026,0.058823529411764705,token_subset
112053,chunk_101::cluster_036,Elaine,my woman,my woman,my women,my women,23,0.875,fuzzy
112068,chunk_101::cluster_049,any woman,any woman,any woman,any man,any man,52,0.875,fuzzy
112074,chunk_101::cluster_055,the castle,her childhood home,her childhood home,home,home,136,0.3333333333333333,token_subset
112078,chunk_101::cluster_055,the castle,her father's old castle,her father old castle,her father,her father,125,0.5,token_subset
112100,chunk_101::cluster_069,four sons,four sons,four sons,your sons,your sons,40,0.8888888888888888,fuzzy
112137,chunk_101::cluster_095,the hall,there,there,there,there,339,1.0,exact
112144,chunk_101::cluster_095,the hall,Meleagrant's castle,meleagrant castle,Meleagrant,meleagrant,522,0.5,token_subset
112152,chunk_101::cluster_098,the room,the chamber where Alienor had once dwelt,chamber where alienor had once dwelt,Alienor,alienor,26,0.16666666666666666,token_subset
112158,chunk_101::cluster_098,the room,The room where Alienor had borne her children and lived and later died,room where alienor had borne her children and lived and later died,her children,her children,28,0.18181818181818182,token_subset
112159,chunk_101::cluster_098,the room,there,there,there,there,339,1.0,exact
112163,chunk_101::cluster_098,the room,the little chamber behind Alienor's,little chamber behind alienor,Alienor,alienor,26,0.25,token_subset
112170,chunk_101::cluster_098,the room,prisoner here,prisoner here,here,here,581,0.5,token_subset
112194,chunk_101::cluster_113,any woman,any woman,any woman,any man,any man,52,0.875,fuzzy
112230,chunk_101::cluster_145,my woman,my woman,my woman,my women,my women,23,0.875,fuzzy
112239,chunk_101::cluster_154,the priests,the priests,priests,priestess,priestess,248,0.875,fuzzy
112249,chunk_101::cluster_161,old Leodegranz,King Leodegranz,king leodegranz,a king,king,297,0.5,token_subset
112263,chunk_101::cluster_170,any woman,any woman,any woman,any man,any man,52,0.875,fuzzy
112321,chunk_102::cluster_000,Gwenhwyfar,his queen,his queen,queen,queen,581,0.5,token_subset
112322,chunk_102::cluster_000,Gwenhwyfar,His queen,his queen,queen,queen,581,0.5,token_subset
112325,chunk_102::cluster_000,Gwenhwyfar,lady,lady,the Lady,lady,374,1.0,exact
112413,chunk_102::cluster_000,Gwenhwyfar,my lady,my lady,the Lady,lady,374,0.5,token_subset
112467,chunk_102::cluster_000,Gwenhwyfar,the consort of King Leodegranz's daughter,consort of king leodegranz daughter,a king,king,297,0.2,token_subset
112468,chunk_102::cluster_000,Gwenhwyfar,King Leodegranz's daughter,king leodegranz daughter,a king,king,297,0.3333333333333333,token_subset
112510,chunk_102::cluster_000,Gwenhwyfar,his queen,his queen,queen,queen,581,0.5,token_subset
112542,chunk_102::cluster_000,Gwenhwyfar,My lady,my lady,the Lady,lady,374,0.5,token_subset
112543,chunk_102::cluster_000,Gwenhwyfar,my queen,my queen,queen,queen,581,0.5,token_subset
112569,chunk_102::cluster_000,Gwenhwyfar,1,1,the young men-1,young men 1,27,0.3333333333333333,token_subset
112582,chunk_102::cluster_000,Gwenhwyfar,their queen,their queen,queen,queen,581,0.5,token_subset
112618,chunk_102::cluster_000,Gwenhwyfar,my lady,my lady,the Lady,lady,374,0.5,token_subset
112676,chunk_102::cluster_000,Gwenhwyfar,Elaine,elaine,Elaine,elaine,1183,1.0,exact
112685,chunk_102::cluster_000,Gwenhwyfar,Elaine,elaine,Elaine,elaine,1183,1.0,exact
112686,chunk_102::cluster_000,Gwenhwyfar,Elaine,elaine,Elaine,elaine,1183,1.0,exact
112687,chunk_102::cluster_000,Gwenhwyfar,Elaine,elaine,Elaine,elaine,1183,1.0,exact
