local_mention_uid,local_cluster_uid,chunk_id,chunk_index,local_cluster_id,local_mention_id,local_start,local_end,global_start,global_end,text,head_local_i,head_global_i,zone,overlap_exact_span_key
chunk_002::cluster_115::mention_000,chunk_002::cluster_115,chunk_002,2,115,0,4482,4483,7837,7838,London,4482,7837,right_overlap,7837:7838:london
chunk_002::cluster_116::mention_000,chunk_002::cluster_116,chunk_002,2,116,0,4516,4519,7871,7874,the Royal Bedchamber,4518,7873,right_overlap,7871:7874:the royal bedchamber
chunk_002::cluster_117::mention_000,chunk_002::cluster_117,chunk_002,2,117,0,4543,4545,7898,7900,Brockley meadows,4544,7899,right_overlap,7898:7900:brockley meadows
chunk_002::cluster_118::mention_000,chunk_002::cluster_118,chunk_002,2,118,0,4561,4562,7916,7917,their,4561,7916,right_overlap,7916:7917:their
chunk_002::cluster_119::mention_000,chunk_002::cluster_119,chunk_002,2,119,0,4574,4577,7929,7932,the back staircase,4576,7931,right_overlap,7929:7932:the back staircase
chunk_002::cluster_120::mention_000,chunk_002::cluster_120,chunk_002,2,120,0,4606,4608,7961,7963,some one,4607,7962,right_overlap,7961:7963:some one
chunk_002::cluster_121::mention_000,chunk_002::cluster_121,chunk_002,2,121,0,4614,4616,7969,7971,her mother,4615,7970,right_overlap,7969:7971:her mother
chunk_002::cluster_122::mention_000,chunk_002::cluster_122,chunk_002,2,122,0,4679,4682,8034,8037,the long avenue,4681,8036,right_overlap,8034:8037:the long avenue
chunk_002::cluster_123::mention_000,chunk_002::cluster_123,chunk_002,2,123,0,4789,4791,8144,8146,my brothers,4790,8145,right_overlap,8144:8146:my brothers
chunk_002::cluster_124::mention_000,chunk_002::cluster_124,chunk_002,2,124,0,4795,4796,8150,8151,Eton,4795,8150,right_overlap,8150:8151:eton
chunk_002::cluster_125::mention_000,chunk_002::cluster_125,chunk_002,2,125,0,4808,4810,8163,8165,no one,4809,8164,right_overlap,8163:8165:no one
chunk_002::cluster_128::mention_000,chunk_002::cluster_128,chunk_002,2,128,0,4903,4905,8258,8260,Mrs. Umney,4904,8259,right_overlap,8258:8260:mrs. umney
chunk_002::cluster_129::mention_000,chunk_002::cluster_129,chunk_002,2,129,0,4906,4907,8261,8262,us,4906,8261,right_overlap,8261:8262:us
chunk_002::cluster_129::mention_001,chunk_002::cluster_129,chunk_002,2,129,1,4911,4912,8266,8267,we,4911,8266,right_overlap,8266:8267:we
chunk_002::cluster_130::mention_000,chunk_002::cluster_130,chunk_002,2,130,0,4563,4564,7918,7919,home,4563,7918,right_overlap,7918:7919:home
chunk_002::cluster_130::mention_001,chunk_002::cluster_130,chunk_002,2,130,1,4913,4914,8268,8269,here,4913,8268,right_overlap,8268:8269:here
chunk_002::cluster_131::mention_000,chunk_002::cluster_131,chunk_002,2,131,0,2972,2974,6327,6329,Hogley Woods,2973,6328,core,
chunk_002::cluster_131::mention_001,chunk_002::cluster_131,chunk_002,2,131,1,5029,5031,8384,8386,Hogley Woods,5030,8385,right_overlap,8384:8386:hogley woods
chunk_002::cluster_132::mention_000,chunk_002::cluster_132,chunk_002,2,132,0,4950,4953,8305,8308,no one else,4951,8306,right_overlap,8305:8308:no one else
chunk_002::cluster_133::mention_000,chunk_002::cluster_133,chunk_002,2,133,0,4963,4965,8318,8320,any one,4964,8319,right_overlap,8318:8320:any one
chunk_002::cluster_134::mention_000,chunk_002::cluster_134,chunk_002,2,134,0,4981,4986,8336,8341,some old New England ancestor,4985,8340,right_overlap,8336:8341:some old new england ancestor
chunk_002::cluster_135::mention_000,chunk_002::cluster_135,chunk_002,2,135,0,4983,4985,8338,8340,New England,4984,8339,right_overlap,8338:8340:new england
chunk_002::cluster_136::mention_000,chunk_002::cluster_136,chunk_002,2,136,0,5072,5074,8427,8429,her brothers,5073,8428,right_overlap,8427:8429:her brothers
chunk_002::cluster_137::mention_000,chunk_002::cluster_137,chunk_002,2,137,0,5153,5165,8508,8520,"the rest of your horrid, rude, vulgar, dishonest family",5154,8509,right_overlap,"8508:8520:the rest of your horrid, rude, vulgar, dishonest family"
chunk_002::cluster_138::mention_000,chunk_002::cluster_138,chunk_002,2,138,0,5156,5165,8511,8520,"your horrid, rude, vulgar, dishonest family",5164,8519,right_overlap,"8511:8520:your horrid, rude, vulgar, dishonest family"
chunk_002::cluster_139::mention_000,chunk_002::cluster_139,chunk_002,2,139,0,5408,5409,8763,8764,England,5408,8763,right_overlap,8763:8764:england
chunk_002::cluster_140::mention_000,chunk_002::cluster_140,chunk_002,2,140,0,5413,5414,8768,8769,you,5413,8768,right_overlap,8768:8769:you
chunk_002::cluster_141::mention_000,chunk_002::cluster_141,chunk_002,2,141,0,5414,5415,8769,8770,Americans,5414,8769,right_overlap,8769:8770:americans
chunk_002::cluster_142::mention_000,chunk_002::cluster_142,chunk_002,2,142,0,5470,5474,8825,8829,spirits of every kind,5470,8825,right_overlap,8825:8829:spirits of every kind
chunk_002::cluster_143::mention_000,chunk_002::cluster_143,chunk_002,2,143,0,5481,5484,8836,8839,the Custom House,5483,8838,right_overlap,8836:8839:the custom house
chunk_002::cluster_144::mention_000,chunk_002::cluster_144,chunk_002,2,144,0,5486,5488,8841,8843,the officers,5487,8842,right_overlap,8841:8843:the officers
chunk_002::cluster_145::mention_000,chunk_002::cluster_145,chunk_002,2,145,0,5490,5491,8845,8846,Democrats,5490,8845,right_overlap,8845:8846:democrats
chunk_002::cluster_146::mention_000,chunk_002::cluster_146,chunk_002,2,146,0,5494,5496,8849,8851,New York,5495,8850,right_overlap,8849:8851:new york
chunk_002::cluster_147::mention_000,chunk_002::cluster_147,chunk_002,2,147,0,5511,5512,8866,8867,there,5511,8866,right_overlap,8866:8867:there
chunk_002::cluster_147::mention_001,chunk_002::cluster_147,chunk_002,2,147,1,5545,5546,8900,8901,America,5545,8900,right_overlap,8900:8901:america
chunk_002::cluster_148::mention_000,chunk_002::cluster_148,chunk_002,2,148,0,5521,5523,8876,8878,a grandfather,5522,8877,right_overlap,8876:8878:a grandfather
chunk_002::cluster_149::mention_000,chunk_002::cluster_149,chunk_002,2,149,0,5531,5534,8886,8889,a family ghost,5533,8888,right_overlap,8886:8889:a family ghost
chunk_002::cluster_150::mention_000,chunk_002::cluster_150,chunk_002,2,150,0,5553,5554,8908,8909,we,5553,8908,right_overlap,8908:8909:we
chunk_002::cluster_151::mention_000,chunk_002::cluster_151,chunk_002,2,151,0,5688,5689,9043,9044,church,5688,9043,right_overlap,9043:9044:church
chunk_002::cluster_152::mention_000,chunk_002::cluster_152,chunk_002,2,152,0,5703,5704,9058,9059,babies,5703,9058,right_overlap,9058:9059:babies
chunk_002::cluster_152::mention_001,chunk_002::cluster_152,chunk_002,2,152,1,5711,5712,9066,9067,they,5711,9066,right_overlap,9066:9067:they
chunk_002::cluster_153::mention_000,chunk_002::cluster_153,chunk_002,2,153,0,5824,5828,9179,9183,the pine-woods,5827,9182,right_overlap,9179:9183:the pine-woods
chunk_002::cluster_154::mention_000,chunk_002::cluster_154,chunk_002,2,154,0,5843,5846,9198,9201,a little garden,5845,9200,right_overlap,9198:9201:a little garden
chunk_002::cluster_154::mention_001,chunk_002::cluster_154,chunk_002,2,154,1,5847,5848,9202,9203,There,5847,9202,right_overlap,9202:9203:there
chunk_002::cluster_155::mention_000,chunk_002::cluster_155,chunk_002,2,155,0,5899,5901,9254,9256,the sleepers,5900,9255,right_overlap,9254:9256:the sleepers
chunk_002::cluster_156::mention_000,chunk_002::cluster_156,chunk_002,2,156,0,5925,5929,9280,9284,the Garden of Death,5926,9281,right_overlap,9280:9284:the garden of death
chunk_003::cluster_000::mention_000,chunk_003::cluster_000,chunk_003,3,0,0,20,22,5121,5123,a madman,21,5122,left_overlap,5121:5123:a madman
chunk_003::cluster_001::mention_000,chunk_003::cluster_001,chunk_003,3,1,0,25,26,5126,5127,Its,25,5126,left_overlap,5126:5127:its
chunk_003::cluster_001::mention_001,chunk_003::cluster_001,chunk_003,3,1,1,32,33,5133,5134,its,32,5133,left_overlap,5133:5134:its
chunk_003::cluster_001::mention_002,chunk_003::cluster_001,chunk_003,3,1,2,176,179,5277,5280,the awful phantom,178,5279,left_overlap,5277:5280:the awful phantom
chunk_003::cluster_001::mention_004,chunk_003::cluster_001,chunk_003,3,1,4,312,315,5413,5416,the grisly phantom,314,5415,left_overlap,5413:5416:the grisly phantom
chunk_003::cluster_001::mention_005,chunk_003::cluster_001,chunk_003,3,1,5,367,369,5468,5470,the spectre,368,5469,left_overlap,5468:5470:the spectre
chunk_003::cluster_002::mention_000,chunk_003::cluster_002,chunk_003,3,2,0,4,5,5105,5106,him,4,5105,left_overlap,5105:5106:him
chunk_003::cluster_002::mention_001,chunk_003::cluster_002,chunk_003,3,2,1,81,82,5182,5183,his,81,5182,left_overlap,5182:5183:his
chunk_003::cluster_002::mention_002,chunk_003::cluster_002,chunk_003,3,2,2,162,163,5263,5264,he,162,5263,left_overlap,5263:5264:he
chunk_003::cluster_002::mention_003,chunk_003::cluster_002,chunk_003,3,2,3,180,181,5281,5282,he,180,5281,left_overlap,5281:5282:he
chunk_003::cluster_002::mention_004,chunk_003::cluster_002,chunk_003,3,2,4,184,185,5285,5286,his,184,5285,left_overlap,5285:5286:his
chunk_003::cluster_002::mention_005,chunk_003::cluster_002,chunk_003,3,2,5,190,191,5291,5292,his,190,5291,left_overlap,5291:5292:his
chunk_003::cluster_002::mention_006,chunk_003::cluster_002,chunk_003,3,2,6,196,197,5297,5298,he,196,5297,left_overlap,5297:5298:he
chunk_003::cluster_002::mention_007,chunk_003::cluster_002,chunk_003,3,2,7,232,233,5333,5334,his,232,5333,left_overlap,5333:5334:his
chunk_003::cluster_002::mention_008,chunk_003::cluster_002,chunk_003,3,2,8,236,237,5337,5338,he,236,5337,left_overlap,5337:5338:he
chunk_003::cluster_002::mention_009,chunk_003::cluster_002,chunk_003,3,2,9,238,239,5339,5340,himself,238,5339,left_overlap,5339:5340:himself
chunk_003::cluster_002::mention_010,chunk_003::cluster_002,chunk_003,3,2,10,249,250,5350,5351,his,249,5350,left_overlap,5350:5351:his
chunk_003::cluster_002::mention_011,chunk_003::cluster_002,chunk_003,3,2,11,261,266,5362,5367,the brave old Canterville spirit,265,5366,left_overlap,5362:5367:the brave old canterville spirit
chunk_003::cluster_002::mention_012,chunk_003::cluster_002,chunk_003,3,2,12,270,271,5371,5372,he,270,5371,left_overlap,5371:5372:he
chunk_003::cluster_002::mention_013,chunk_003::cluster_002,chunk_003,3,2,13,300,301,5401,5402,he,300,5401,left_overlap,5401:5402:he
chunk_003::cluster_002::mention_014,chunk_003::cluster_002,chunk_003,3,2,14,306,307,5407,5408,he,306,5407,left_overlap,5407:5408:he
chunk_003::cluster_002::mention_015,chunk_003::cluster_002,chunk_003,3,2,15,336,337,5437,5438,his,336,5437,left_overlap,5437:5438:his
chunk_003::cluster_002::mention_016,chunk_003::cluster_002,chunk_003,3,2,16,340,341,5441,5442,he,340,5441,left_overlap,5441:5442:he
chunk_003::cluster_002::mention_017,chunk_003::cluster_002,chunk_003,3,2,17,359,360,5460,5461,his,359,5460,left_overlap,5460:5461:his
chunk_003::cluster_002::mention_018,chunk_003::cluster_002,chunk_003,3,2,18,405,406,5506,5507,He,405,5506,left_overlap,5506:5507:he
chunk_003::cluster_002::mention_019,chunk_003::cluster_002,chunk_003,3,2,19,412,413,5513,5514,his,412,5513,left_overlap,5513:5514:his
chunk_003::cluster_002::mention_020,chunk_003::cluster_002,chunk_003,3,2,20,418,419,5519,5520,his,418,5519,left_overlap,5519:5520:his
chunk_003::cluster_002::mention_021,chunk_003::cluster_002,chunk_003,3,2,21,439,440,5540,5541,he,439,5540,left_overlap,5540:5541:he
chunk_003::cluster_002::mention_022,chunk_003::cluster_002,chunk_003,3,2,22,441,442,5542,5543,himself,441,5542,left_overlap,5542:5543:himself
chunk_003::cluster_002::mention_023,chunk_003::cluster_002,chunk_003,3,2,23,466,467,5567,5568,his,466,5567,left_overlap,5567:5568:his
chunk_003::cluster_002::mention_024,chunk_003::cluster_002,chunk_003,3,2,24,476,477,5577,5578,he,476,5577,left_overlap,5577:5578:he
chunk_003::cluster_002::mention_025,chunk_003::cluster_002,chunk_003,3,2,25,493,494,5594,5595,he,493,5594,left_overlap,5594:5595:he
chunk_003::cluster_002::mention_026,chunk_003::cluster_002,chunk_003,3,2,26,500,503,5601,5604,YE OTIS GHOSTE,502,5603,left_overlap,5601:5604:ye otis ghoste
chunk_003::cluster_002::mention_027,chunk_003::cluster_002,chunk_003,3,2,27,527,528,5628,5629,him,527,5628,left_overlap,5628:5629:him
chunk_003::cluster_002::mention_028,chunk_003::cluster_002,chunk_003,3,2,28,529,530,5630,5631,He,529,5630,left_overlap,5630:5631:he
chunk_003::cluster_002::mention_029,chunk_003::cluster_002,chunk_003,3,2,29,547,548,5648,5649,his,547,5648,left_overlap,5648:5649:his
chunk_003::cluster_002::mention_030,chunk_003::cluster_002,chunk_003,3,2,30,550,551,5651,5652,he,550,5651,left_overlap,5651:5652:he
chunk_003::cluster_002::mention_031,chunk_003::cluster_002,chunk_003,3,2,31,552,553,5653,5654,his,552,5653,left_overlap,5653:5654:his
chunk_003::cluster_002::mention_032,chunk_003::cluster_002,chunk_003,3,2,32,560,561,5661,5662,his,560,5661,left_overlap,5661:5662:his
chunk_003::cluster_002::mention_033,chunk_003::cluster_002,chunk_003,3,2,33,565,566,5666,5667,his,565,5666,left_overlap,5666:5667:his
chunk_003::cluster_002::mention_034,chunk_003::cluster_002,chunk_003,3,2,34,608,609,5709,5710,he,608,5709,left_overlap,5709:5710:he
chunk_003::cluster_002::mention_035,chunk_003::cluster_002,chunk_003,3,2,35,630,631,5731,5732,He,630,5731,left_overlap,5731:5732:he
chunk_003::cluster_002::mention_036,chunk_003::cluster_002,chunk_003,3,2,36,646,647,5747,5748,he,646,5747,left_overlap,5747:5748:he
chunk_003::cluster_002::mention_037,chunk_003::cluster_002,chunk_003,3,2,37,677,678,5778,5779,him,677,5778,left_overlap,5778:5779:him
chunk_003::cluster_002::mention_038,chunk_003::cluster_002,chunk_003,3,2,38,680,681,5781,5782,his,680,5781,left_overlap,5781:5782:his
chunk_003::cluster_002::mention_039,chunk_003::cluster_002,chunk_003,3,2,39,685,686,5786,5787,he,685,5786,left_overlap,5786:5787:he
chunk_003::cluster_002::mention_040,chunk_003::cluster_002,chunk_003,3,2,40,689,690,5790,5791,his,689,5790,left_overlap,5790:5791:his
chunk_003::cluster_002::mention_041,chunk_003::cluster_002,chunk_003,3,2,41,694,695,5795,5796,his,694,5795,left_overlap,5795:5796:his
chunk_003::cluster_002::mention_042,chunk_003::cluster_002,chunk_003,3,2,42,702,703,5803,5804,he,702,5803,left_overlap,5803:5804:he
chunk_003::cluster_002::mention_043,chunk_003::cluster_002,chunk_003,3,2,43,712,713,5813,5814,he,712,5813,left_overlap,5813:5814:he
chunk_003::cluster_002::mention_044,chunk_003::cluster_002,chunk_003,3,2,44,748,749,5849,5850,he,748,5849,left_overlap,5849:5850:he
chunk_003::cluster_002::mention_045,chunk_003::cluster_002,chunk_003,3,2,45,752,753,5853,5854,I,752,5853,left_overlap,5853:5854:i
chunk_003::cluster_002::mention_046,chunk_003::cluster_002,chunk_003,3,2,46,760,761,5861,5862,my,760,5861,left_overlap,5861:5862:my
chunk_003::cluster_002::mention_047,chunk_003::cluster_002,chunk_003,3,2,47,764,765,5865,5866,I,764,5865,left_overlap,5865:5866:i
chunk_003::cluster_002::mention_048,chunk_003::cluster_002,chunk_003,3,2,48,778,779,5879,5880,me,778,5879,left_overlap,5879:5880:me
chunk_003::cluster_002::mention_049,chunk_003::cluster_002,chunk_003,3,2,49,786,787,5887,5888,He,786,5887,left_overlap,5887:5888:he
chunk_003::cluster_002::mention_050,chunk_003::cluster_002,chunk_003,3,2,50,805,807,5906,5908,the ghost,806,5907,left_overlap,5906:5908:the ghost
chunk_003::cluster_002::mention_051,chunk_003::cluster_002,chunk_003,3,2,51,828,829,5929,5930,His,828,5929,left_overlap,5929:5930:his
chunk_003::cluster_002::mention_052,chunk_003::cluster_002,chunk_003,3,2,52,835,836,5936,5937,he,835,5936,left_overlap,5936:5937:he
chunk_003::cluster_002::mention_053,chunk_003::cluster_002,chunk_003,3,2,53,845,846,5946,5947,he,845,5946,left_overlap,5946:5947:he
chunk_003::cluster_002::mention_054,chunk_003::cluster_002,chunk_003,3,2,54,847,848,5948,5949,his,847,5948,left_overlap,5948:5949:his
chunk_003::cluster_002::mention_055,chunk_003::cluster_002,chunk_003,3,2,55,855,856,5956,5957,his,855,5956,left_overlap,5956:5957:his
chunk_003::cluster_002::mention_056,chunk_003::cluster_002,chunk_003,3,2,56,938,939,6039,6040,his,938,6039,left_overlap,6039:6040:his
chunk_003::cluster_002::mention_057,chunk_003::cluster_002,chunk_003,3,2,57,943,944,6044,6045,his,943,6044,left_overlap,6044:6045:his
chunk_003::cluster_002::mention_058,chunk_003::cluster_002,chunk_003,3,2,58,974,975,6075,6076,he,974,6075,left_overlap,6075:6076:he
chunk_003::cluster_002::mention_059,chunk_003::cluster_002,chunk_003,3,2,59,979,980,6080,6081,he,979,6080,left_overlap,6080:6081:he
chunk_003::cluster_002::mention_060,chunk_003::cluster_002,chunk_003,3,2,60,984,985,6085,6086,his,984,6085,left_overlap,6085:6086:his
chunk_003::cluster_002::mention_061,chunk_003::cluster_002,chunk_003,3,2,61,992,993,6093,6094,his,992,6093,left_overlap,6093:6094:his
chunk_003::cluster_002::mention_062,chunk_003::cluster_002,chunk_003,3,2,62,1006,1007,6107,6108,he,1006,6107,left_overlap,6107:6108:he
chunk_003::cluster_002::mention_063,chunk_003::cluster_002,chunk_003,3,2,63,1026,1027,6127,6128,he,1026,6127,left_overlap,6127:6128:he
chunk_003::cluster_002::mention_064,chunk_003::cluster_002,chunk_003,3,2,64,1049,1050,6150,6151,He,1049,6150,left_overlap,6150:6151:he
chunk_003::cluster_002::mention_065,chunk_003::cluster_002,chunk_003,3,2,65,1051,1052,6152,6153,his,1051,6152,left_overlap,6152:6153:his
chunk_003::cluster_002::mention_066,chunk_003::cluster_002,chunk_003,3,2,66,1085,1086,6186,6187,his,1085,6186,left_overlap,6186:6187:his
chunk_003::cluster_002::mention_067,chunk_003::cluster_002,chunk_003,3,2,67,1103,1104,6204,6205,he,1103,6204,left_overlap,6204:6205:he
chunk_003::cluster_002::mention_068,chunk_003::cluster_002,chunk_003,3,2,68,1105,1106,6206,6207,himself,1105,6206,left_overlap,6206:6207:himself
chunk_003::cluster_002::mention_069,chunk_003::cluster_002,chunk_003,3,2,69,1126,1127,6227,6228,he,1126,6227,left_overlap,6227:6228:he
chunk_003::cluster_002::mention_070,chunk_003::cluster_002,chunk_003,3,2,70,1139,1140,6240,6241,He,1139,6240,left_overlap,6240:6241:he
chunk_003::cluster_002::mention_071,chunk_003::cluster_002,chunk_003,3,2,71,1176,1177,6277,6278,his,1176,6277,left_overlap,6277:6278:his
chunk_003::cluster_002::mention_072,chunk_003::cluster_002,chunk_003,3,2,72,1184,1185,6285,6286,he,1184,6285,left_overlap,6285:6286:he
chunk_003::cluster_002::mention_073,chunk_003::cluster_002,chunk_003,3,2,73,1201,1202,6302,6303,he,1201,6302,left_overlap,6302:6303:he
chunk_003::cluster_002::mention_074,chunk_003::cluster_002,chunk_003,3,2,74,1219,1221,6320,6322,Black Isaac,1220,6321,left_overlap,6320:6322:black isaac
chunk_003::cluster_002::mention_075,chunk_003::cluster_002,chunk_003,3,2,75,1230,1231,6331,6332,he,1230,6331,left_overlap,6331:6332:he
chunk_003::cluster_002::mention_076,chunk_003::cluster_002,chunk_003,3,2,76,1270,1271,6371,6372,him,1270,6371,left_overlap,6371:6372:him
chunk_003::cluster_002::mention_077,chunk_003::cluster_002,chunk_003,3,2,77,1273,1274,6374,6375,he,1273,6374,left_overlap,6374:6375:he
chunk_003::cluster_002::mention_078,chunk_003::cluster_002,chunk_003,3,2,78,1282,1283,6383,6384,his,1282,6383,left_overlap,6383:6384:his
